2022-12-19 06:57:23: PING 217.25.239.31 (217.25.239.31) 56(84) bytes of data.
2022-12-19 08:02:56: 64 bytes from 217.25.239.31: icmp_seq=263 ttl=58 time=10.3 ms
2022-12-19 08:03:11: 64 bytes from 217.25.239.31: icmp_seq=264 ttl=58 time=10.6 ms
2022-12-19 08:03:26: 64 bytes from 217.25.239.31: icmp_seq=265 ttl=58 time=11.3 ms
2022-12-19 08:03:41: 64 bytes from 217.25.239.31: icmp_seq=266 ttl=58 time=10.1 ms
2022-12-19 08:03:56: 64 bytes from 217.25.239.31: icmp_seq=267 ttl=58 time=10.7 ms
2022-12-19 08:04:11: 64 bytes from 217.25.239.31: icmp_seq=268 ttl=58 time=11.5 ms
2022-12-19 08:04:26: 64 bytes from 217.25.239.31: icmp_seq=269 ttl=58 time=10.4 ms
2022-12-19 08:04:41: 64 bytes from 217.25.239.31: icmp_seq=270 ttl=58 time=11.0 ms
2022-12-19 08:04:56: 64 bytes from 217.25.239.31: icmp_seq=271 ttl=58 time=10.3 ms
2022-12-19 08:05:11: 64 bytes from 217.25.239.31: icmp_seq=272 ttl=58 time=10.3 ms
2022-12-19 08:05:26: 64 bytes from 217.25.239.31: icmp_seq=273 ttl=58 time=10.3 ms
2022-12-19 08:05:41: 64 bytes from 217.25.239.31: icmp_seq=274 ttl=58 time=10.9 ms
2022-12-19 08:05:56: 64 bytes from 217.25.239.31: icmp_seq=275 ttl=58 time=10.7 ms
2022-12-19 08:06:11: 64 bytes from 217.25.239.31: icmp_seq=276 ttl=58 time=10.4 ms
2022-12-19 08:06:26: 64 bytes from 217.25.239.31: icmp_seq=277 ttl=58 time=10.7 ms
2022-12-19 08:06:41: 64 bytes from 217.25.239.31: icmp_seq=278 ttl=58 time=10.6 ms
2022-12-19 08:06:56: 64 bytes from 217.25.239.31: icmp_seq=279 ttl=58 time=10.9 ms
2022-12-19 08:07:11: 64 bytes from 217.25.239.31: icmp_seq=280 ttl=58 time=10.5 ms
2022-12-19 08:07:26: 64 bytes from 217.25.239.31: icmp_seq=281 ttl=58 time=10.3 ms
2022-12-19 08:07:41: 64 bytes from 217.25.239.31: icmp_seq=282 ttl=58 time=10.7 ms
2022-12-19 08:07:56: 64 bytes from 217.25.239.31: icmp_seq=283 ttl=58 time=10.6 ms
2022-12-19 08:08:11: 64 bytes from 217.25.239.31: icmp_seq=284 ttl=58 time=10.5 ms
2022-12-19 08:08:26: 64 bytes from 217.25.239.31: icmp_seq=285 ttl=58 time=11.2 ms
2022-12-19 08:08:41: 64 bytes from 217.25.239.31: icmp_seq=286 ttl=58 time=10.1 ms
2022-12-19 08:08:56: 64 bytes from 217.25.239.31: icmp_seq=287 ttl=58 time=10.6 ms
2022-12-19 08:09:11: 64 bytes from 217.25.239.31: icmp_seq=288 ttl=58 time=11.1 ms
2022-12-19 08:09:26: 64 bytes from 217.25.239.31: icmp_seq=289 ttl=58 time=10.9 ms
2022-12-19 08:09:41: 64 bytes from 217.25.239.31: icmp_seq=290 ttl=58 time=10.3 ms
2022-12-19 08:09:56: 64 bytes from 217.25.239.31: icmp_seq=291 ttl=58 time=10.5 ms
2022-12-19 08:10:11: 64 bytes from 217.25.239.31: icmp_seq=292 ttl=58 time=10.8 ms
2022-12-19 08:10:26: 64 bytes from 217.25.239.31: icmp_seq=293 ttl=58 time=10.1 ms
2022-12-19 08:10:41: 64 bytes from 217.25.239.31: icmp_seq=294 ttl=58 time=10.5 ms
2022-12-19 08:10:56: 64 bytes from 217.25.239.31: icmp_seq=295 ttl=58 time=10.4 ms
2022-12-19 08:11:11: 64 bytes from 217.25.239.31: icmp_seq=296 ttl=58 time=10.1 ms
2022-12-19 08:11:26: 64 bytes from 217.25.239.31: icmp_seq=297 ttl=58 time=11.4 ms
2022-12-19 08:11:41: 64 bytes from 217.25.239.31: icmp_seq=298 ttl=58 time=10.5 ms
2022-12-19 08:11:56: 64 bytes from 217.25.239.31: icmp_seq=299 ttl=58 time=11.3 ms
2022-12-19 08:12:11: 64 bytes from 217.25.239.31: icmp_seq=300 ttl=58 time=11.3 ms
2022-12-19 08:12:26: 64 bytes from 217.25.239.31: icmp_seq=301 ttl=58 time=10.3 ms
2022-12-19 08:12:41: 64 bytes from 217.25.239.31: icmp_seq=302 ttl=58 time=10.8 ms
2022-12-19 08:12:56: 64 bytes from 217.25.239.31: icmp_seq=303 ttl=58 time=10.3 ms
2022-12-19 08:13:11: 64 bytes from 217.25.239.31: icmp_seq=304 ttl=58 time=10.8 ms
2022-12-19 08:13:26: 64 bytes from 217.25.239.31: icmp_seq=305 ttl=58 time=10.4 ms
2022-12-19 08:13:41: 64 bytes from 217.25.239.31: icmp_seq=306 ttl=58 time=10.5 ms
2022-12-19 08:13:56: 64 bytes from 217.25.239.31: icmp_seq=307 ttl=58 time=10.1 ms
2022-12-19 08:14:11: 64 bytes from 217.25.239.31: icmp_seq=308 ttl=58 time=11.3 ms
2022-12-19 08:14:26: 64 bytes from 217.25.239.31: icmp_seq=309 ttl=58 time=10.9 ms
2022-12-19 08:14:41: 64 bytes from 217.25.239.31: icmp_seq=310 ttl=58 time=10.7 ms
2022-12-19 08:14:56: 64 bytes from 217.25.239.31: icmp_seq=311 ttl=58 time=10.4 ms
2022-12-19 08:15:11: 64 bytes from 217.25.239.31: icmp_seq=312 ttl=58 time=10.5 ms
2022-12-19 08:15:26: 64 bytes from 217.25.239.31: icmp_seq=313 ttl=58 time=10.4 ms
2022-12-19 08:15:41: 64 bytes from 217.25.239.31: icmp_seq=314 ttl=58 time=10.6 ms
2022-12-19 08:15:56: 64 bytes from 217.25.239.31: icmp_seq=315 ttl=58 time=10.4 ms
2022-12-19 08:16:11: 64 bytes from 217.25.239.31: icmp_seq=316 ttl=58 time=10.7 ms
2022-12-19 08:16:26: 64 bytes from 217.25.239.31: icmp_seq=317 ttl=58 time=11.0 ms
2022-12-19 08:16:41: 64 bytes from 217.25.239.31: icmp_seq=318 ttl=58 time=10.4 ms
2022-12-19 08:16:56: 64 bytes from 217.25.239.31: icmp_seq=319 ttl=58 time=10.3 ms
2022-12-19 08:17:11: 64 bytes from 217.25.239.31: icmp_seq=320 ttl=58 time=11.0 ms
2022-12-19 08:17:26: 64 bytes from 217.25.239.31: icmp_seq=321 ttl=58 time=10.8 ms
2022-12-19 08:17:41: 64 bytes from 217.25.239.31: icmp_seq=322 ttl=58 time=11.3 ms
2022-12-19 08:17:56: 64 bytes from 217.25.239.31: icmp_seq=323 ttl=58 time=10.5 ms
2022-12-19 08:18:11: 64 bytes from 217.25.239.31: icmp_seq=324 ttl=58 time=10.4 ms
2022-12-19 08:18:27: 64 bytes from 217.25.239.31: icmp_seq=325 ttl=58 time=10.4 ms
2022-12-19 08:18:42: 64 bytes from 217.25.239.31: icmp_seq=326 ttl=58 time=10.2 ms
2022-12-19 08:18:57: 64 bytes from 217.25.239.31: icmp_seq=327 ttl=58 time=10.4 ms
2022-12-19 08:19:12: 64 bytes from 217.25.239.31: icmp_seq=328 ttl=58 time=10.3 ms
2022-12-19 08:19:27: 64 bytes from 217.25.239.31: icmp_seq=329 ttl=58 time=10.1 ms
2022-12-19 08:19:42: 64 bytes from 217.25.239.31: icmp_seq=330 ttl=58 time=10.2 ms
2022-12-19 08:19:57: 64 bytes from 217.25.239.31: icmp_seq=331 ttl=58 time=11.2 ms
2022-12-19 08:20:12: 64 bytes from 217.25.239.31: icmp_seq=332 ttl=58 time=10.6 ms
2022-12-19 08:20:27: 64 bytes from 217.25.239.31: icmp_seq=333 ttl=58 time=11.0 ms
2022-12-19 08:20:42: 64 bytes from 217.25.239.31: icmp_seq=334 ttl=58 time=11.1 ms
2022-12-19 08:20:57: 64 bytes from 217.25.239.31: icmp_seq=335 ttl=58 time=10.3 ms
2022-12-19 08:21:12: 64 bytes from 217.25.239.31: icmp_seq=336 ttl=58 time=11.5 ms
2022-12-19 08:21:27: 64 bytes from 217.25.239.31: icmp_seq=337 ttl=58 time=10.4 ms
2022-12-19 08:21:42: 64 bytes from 217.25.239.31: icmp_seq=338 ttl=58 time=10.4 ms
2022-12-19 08:21:57: 64 bytes from 217.25.239.31: icmp_seq=339 ttl=58 time=10.3 ms
2022-12-19 08:22:12: 64 bytes from 217.25.239.31: icmp_seq=340 ttl=58 time=10.9 ms
2022-12-19 08:22:27: 64 bytes from 217.25.239.31: icmp_seq=341 ttl=58 time=10.5 ms
2022-12-19 08:22:42: 64 bytes from 217.25.239.31: icmp_seq=342 ttl=58 time=11.0 ms
2022-12-19 08:22:57: 64 bytes from 217.25.239.31: icmp_seq=343 ttl=58 time=10.2 ms
2022-12-19 08:23:12: 64 bytes from 217.25.239.31: icmp_seq=344 ttl=58 time=11.0 ms
2022-12-19 08:23:27: 64 bytes from 217.25.239.31: icmp_seq=345 ttl=58 time=10.9 ms
2022-12-19 08:23:42: 64 bytes from 217.25.239.31: icmp_seq=346 ttl=58 time=10.8 ms
2022-12-19 08:23:57: 64 bytes from 217.25.239.31: icmp_seq=347 ttl=58 time=10.5 ms
2022-12-19 08:24:12: 64 bytes from 217.25.239.31: icmp_seq=348 ttl=58 time=11.9 ms
2022-12-19 08:24:27: 64 bytes from 217.25.239.31: icmp_seq=349 ttl=58 time=10.6 ms
2022-12-19 08:24:42: 64 bytes from 217.25.239.31: icmp_seq=350 ttl=58 time=10.4 ms
2022-12-19 08:24:57: 64 bytes from 217.25.239.31: icmp_seq=351 ttl=58 time=10.5 ms
2022-12-19 08:25:12: 64 bytes from 217.25.239.31: icmp_seq=352 ttl=58 time=10.2 ms
2022-12-19 08:25:27: 64 bytes from 217.25.239.31: icmp_seq=353 ttl=58 time=10.4 ms
2022-12-19 08:25:42: 64 bytes from 217.25.239.31: icmp_seq=354 ttl=58 time=10.7 ms
2022-12-19 08:25:57: 64 bytes from 217.25.239.31: icmp_seq=355 ttl=58 time=10.3 ms
2022-12-19 08:26:12: 64 bytes from 217.25.239.31: icmp_seq=356 ttl=58 time=10.4 ms
2022-12-19 08:26:27: 64 bytes from 217.25.239.31: icmp_seq=357 ttl=58 time=10.8 ms
2022-12-19 08:26:42: 64 bytes from 217.25.239.31: icmp_seq=358 ttl=58 time=10.9 ms
2022-12-19 08:26:57: 64 bytes from 217.25.239.31: icmp_seq=359 ttl=58 time=10.3 ms
2022-12-19 08:27:12: 64 bytes from 217.25.239.31: icmp_seq=360 ttl=58 time=11.2 ms
2022-12-19 08:27:27: 64 bytes from 217.25.239.31: icmp_seq=361 ttl=58 time=10.7 ms
2022-12-19 08:27:42: 64 bytes from 217.25.239.31: icmp_seq=362 ttl=58 time=10.7 ms
2022-12-19 08:27:57: 64 bytes from 217.25.239.31: icmp_seq=363 ttl=58 time=10.3 ms
2022-12-19 08:28:12: 64 bytes from 217.25.239.31: icmp_seq=364 ttl=58 time=10.9 ms
2022-12-19 08:28:27: 64 bytes from 217.25.239.31: icmp_seq=365 ttl=58 time=10.7 ms
2022-12-19 08:28:42: 64 bytes from 217.25.239.31: icmp_seq=366 ttl=58 time=10.8 ms
2022-12-19 08:28:57: 64 bytes from 217.25.239.31: icmp_seq=367 ttl=58 time=10.6 ms
2022-12-19 08:29:12: 64 bytes from 217.25.239.31: icmp_seq=368 ttl=58 time=10.3 ms
2022-12-19 08:29:27: 64 bytes from 217.25.239.31: icmp_seq=369 ttl=58 time=10.3 ms
2022-12-19 08:29:42: 64 bytes from 217.25.239.31: icmp_seq=370 ttl=58 time=10.5 ms
2022-12-19 08:29:57: 64 bytes from 217.25.239.31: icmp_seq=371 ttl=58 time=10.6 ms
2022-12-19 08:30:12: 64 bytes from 217.25.239.31: icmp_seq=372 ttl=58 time=10.4 ms
2022-12-19 08:30:27: 64 bytes from 217.25.239.31: icmp_seq=373 ttl=58 time=11.0 ms
2022-12-19 08:30:42: 64 bytes from 217.25.239.31: icmp_seq=374 ttl=58 time=10.6 ms
2022-12-19 08:30:57: 64 bytes from 217.25.239.31: icmp_seq=375 ttl=58 time=10.8 ms
2022-12-19 08:31:12: 64 bytes from 217.25.239.31: icmp_seq=376 ttl=58 time=12.1 ms
2022-12-19 08:31:27: 64 bytes from 217.25.239.31: icmp_seq=377 ttl=58 time=10.1 ms
2022-12-19 08:31:42: 64 bytes from 217.25.239.31: icmp_seq=378 ttl=58 time=10.6 ms
2022-12-19 08:31:57: 64 bytes from 217.25.239.31: icmp_seq=379 ttl=58 time=10.8 ms
2022-12-19 08:32:12: 64 bytes from 217.25.239.31: icmp_seq=380 ttl=58 time=10.5 ms
2022-12-19 08:32:27: 64 bytes from 217.25.239.31: icmp_seq=381 ttl=58 time=11.2 ms
2022-12-19 08:32:42: 64 bytes from 217.25.239.31: icmp_seq=382 ttl=58 time=10.2 ms
2022-12-19 08:32:57: 64 bytes from 217.25.239.31: icmp_seq=383 ttl=58 time=10.1 ms
2022-12-19 08:33:12: 64 bytes from 217.25.239.31: icmp_seq=384 ttl=58 time=10.3 ms
2022-12-19 08:33:27: 64 bytes from 217.25.239.31: icmp_seq=385 ttl=58 time=10.5 ms
2022-12-19 08:33:42: 64 bytes from 217.25.239.31: icmp_seq=386 ttl=58 time=10.3 ms
2022-12-19 08:33:57: 64 bytes from 217.25.239.31: icmp_seq=387 ttl=58 time=10.5 ms
2022-12-19 08:34:12: 64 bytes from 217.25.239.31: icmp_seq=388 ttl=58 time=10.4 ms
2022-12-19 08:34:27: 64 bytes from 217.25.239.31: icmp_seq=389 ttl=58 time=10.3 ms
2022-12-19 08:34:42: 64 bytes from 217.25.239.31: icmp_seq=390 ttl=58 time=10.8 ms
2022-12-19 08:34:57: 64 bytes from 217.25.239.31: icmp_seq=391 ttl=58 time=10.5 ms
2022-12-19 08:35:12: 64 bytes from 217.25.239.31: icmp_seq=392 ttl=58 time=11.0 ms
2022-12-19 08:35:27: 64 bytes from 217.25.239.31: icmp_seq=393 ttl=58 time=10.8 ms
2022-12-19 08:35:42: 64 bytes from 217.25.239.31: icmp_seq=394 ttl=58 time=10.5 ms
2022-12-19 08:35:57: 64 bytes from 217.25.239.31: icmp_seq=395 ttl=58 time=10.4 ms
2022-12-19 08:36:12: 64 bytes from 217.25.239.31: icmp_seq=396 ttl=58 time=10.2 ms
2022-12-19 08:36:27: 64 bytes from 217.25.239.31: icmp_seq=397 ttl=58 time=10.4 ms
2022-12-19 08:36:42: 64 bytes from 217.25.239.31: icmp_seq=398 ttl=58 time=10.5 ms
2022-12-19 08:36:57: 64 bytes from 217.25.239.31: icmp_seq=399 ttl=58 time=10.4 ms
2022-12-19 08:37:12: 64 bytes from 217.25.239.31: icmp_seq=400 ttl=58 time=10.7 ms
2022-12-19 08:37:27: 64 bytes from 217.25.239.31: icmp_seq=401 ttl=58 time=10.2 ms
2022-12-19 08:37:42: 64 bytes from 217.25.239.31: icmp_seq=402 ttl=58 time=10.6 ms
2022-12-19 08:37:57: 64 bytes from 217.25.239.31: icmp_seq=403 ttl=58 time=10.1 ms
2022-12-19 08:38:12: 64 bytes from 217.25.239.31: icmp_seq=404 ttl=58 time=10.7 ms
2022-12-19 08:38:27: 64 bytes from 217.25.239.31: icmp_seq=405 ttl=58 time=11.0 ms
2022-12-19 08:38:42: 64 bytes from 217.25.239.31: icmp_seq=406 ttl=58 time=10.3 ms
2022-12-19 08:38:57: 64 bytes from 217.25.239.31: icmp_seq=407 ttl=58 time=10.5 ms
2022-12-19 08:39:12: 64 bytes from 217.25.239.31: icmp_seq=408 ttl=58 time=11.8 ms
2022-12-19 08:39:27: 64 bytes from 217.25.239.31: icmp_seq=409 ttl=58 time=10.7 ms
2022-12-19 08:39:42: 64 bytes from 217.25.239.31: icmp_seq=410 ttl=58 time=11.8 ms
2022-12-19 08:39:57: 64 bytes from 217.25.239.31: icmp_seq=411 ttl=58 time=10.5 ms
2022-12-19 08:40:12: 64 bytes from 217.25.239.31: icmp_seq=412 ttl=58 time=11.1 ms
2022-12-19 08:40:27: 64 bytes from 217.25.239.31: icmp_seq=413 ttl=58 time=10.5 ms
2022-12-19 08:40:42: 64 bytes from 217.25.239.31: icmp_seq=414 ttl=58 time=10.5 ms
2022-12-19 08:40:57: 64 bytes from 217.25.239.31: icmp_seq=415 ttl=58 time=10.1 ms
2022-12-19 08:41:12: 64 bytes from 217.25.239.31: icmp_seq=416 ttl=58 time=10.8 ms
2022-12-19 08:41:27: 64 bytes from 217.25.239.31: icmp_seq=417 ttl=58 time=10.2 ms
2022-12-19 08:41:42: 64 bytes from 217.25.239.31: icmp_seq=418 ttl=58 time=11.1 ms
2022-12-19 08:41:57: 64 bytes from 217.25.239.31: icmp_seq=419 ttl=58 time=11.1 ms
2022-12-19 08:42:12: 64 bytes from 217.25.239.31: icmp_seq=420 ttl=58 time=10.1 ms
2022-12-19 08:42:27: 64 bytes from 217.25.239.31: icmp_seq=421 ttl=58 time=10.5 ms
2022-12-19 08:42:42: 64 bytes from 217.25.239.31: icmp_seq=422 ttl=58 time=10.7 ms
2022-12-19 08:42:57: 64 bytes from 217.25.239.31: icmp_seq=423 ttl=58 time=10.5 ms
2022-12-19 08:43:12: 64 bytes from 217.25.239.31: icmp_seq=424 ttl=58 time=10.9 ms
2022-12-19 08:43:27: 64 bytes from 217.25.239.31: icmp_seq=425 ttl=58 time=10.1 ms
2022-12-19 08:43:42: 64 bytes from 217.25.239.31: icmp_seq=426 ttl=58 time=10.5 ms
2022-12-19 08:43:57: 64 bytes from 217.25.239.31: icmp_seq=427 ttl=58 time=10.2 ms
2022-12-19 08:44:12: 64 bytes from 217.25.239.31: icmp_seq=428 ttl=58 time=10.6 ms
2022-12-19 08:44:27: 64 bytes from 217.25.239.31: icmp_seq=429 ttl=58 time=10.5 ms
2022-12-19 08:44:42: 64 bytes from 217.25.239.31: icmp_seq=430 ttl=58 time=11.2 ms
2022-12-19 08:44:57: 64 bytes from 217.25.239.31: icmp_seq=431 ttl=58 time=10.4 ms
2022-12-19 08:45:13: 64 bytes from 217.25.239.31: icmp_seq=432 ttl=58 time=10.3 ms
2022-12-19 08:45:28: 64 bytes from 217.25.239.31: icmp_seq=433 ttl=58 time=10.6 ms
2022-12-19 08:45:43: 64 bytes from 217.25.239.31: icmp_seq=434 ttl=58 time=10.2 ms
2022-12-19 08:45:58: 64 bytes from 217.25.239.31: icmp_seq=435 ttl=58 time=10.8 ms
2022-12-19 08:46:13: 64 bytes from 217.25.239.31: icmp_seq=436 ttl=58 time=10.1 ms
2022-12-19 08:46:28: 64 bytes from 217.25.239.31: icmp_seq=437 ttl=58 time=10.2 ms
2022-12-19 08:46:43: 64 bytes from 217.25.239.31: icmp_seq=438 ttl=58 time=10.8 ms
2022-12-19 08:46:58: 64 bytes from 217.25.239.31: icmp_seq=439 ttl=58 time=10.6 ms
2022-12-19 08:47:13: 64 bytes from 217.25.239.31: icmp_seq=440 ttl=58 time=10.8 ms
2022-12-19 08:47:28: 64 bytes from 217.25.239.31: icmp_seq=441 ttl=58 time=12.2 ms
2022-12-19 08:47:43: 64 bytes from 217.25.239.31: icmp_seq=442 ttl=58 time=11.1 ms
2022-12-19 08:47:58: 64 bytes from 217.25.239.31: icmp_seq=443 ttl=58 time=10.5 ms
2022-12-19 08:48:13: 64 bytes from 217.25.239.31: icmp_seq=444 ttl=58 time=10.5 ms
2022-12-19 08:48:28: 64 bytes from 217.25.239.31: icmp_seq=445 ttl=58 time=10.3 ms
2022-12-19 08:48:43: 64 bytes from 217.25.239.31: icmp_seq=446 ttl=58 time=11.4 ms
2022-12-19 08:48:58: 64 bytes from 217.25.239.31: icmp_seq=447 ttl=58 time=11.1 ms
2022-12-19 08:49:13: 64 bytes from 217.25.239.31: icmp_seq=448 ttl=58 time=11.0 ms
2022-12-19 08:49:28: 64 bytes from 217.25.239.31: icmp_seq=449 ttl=58 time=10.0 ms
2022-12-19 08:49:43: 64 bytes from 217.25.239.31: icmp_seq=450 ttl=58 time=10.3 ms
2022-12-19 08:49:58: 64 bytes from 217.25.239.31: icmp_seq=451 ttl=58 time=10.5 ms
2022-12-19 08:50:13: 64 bytes from 217.25.239.31: icmp_seq=452 ttl=58 time=10.4 ms
2022-12-19 08:50:28: 64 bytes from 217.25.239.31: icmp_seq=453 ttl=58 time=10.8 ms
2022-12-19 08:50:43: 64 bytes from 217.25.239.31: icmp_seq=454 ttl=58 time=10.3 ms
2022-12-19 08:50:58: 64 bytes from 217.25.239.31: icmp_seq=455 ttl=58 time=10.4 ms
2022-12-19 08:51:13: 64 bytes from 217.25.239.31: icmp_seq=456 ttl=58 time=10.9 ms
2022-12-19 08:51:28: 64 bytes from 217.25.239.31: icmp_seq=457 ttl=58 time=10.7 ms
2022-12-19 08:51:43: 64 bytes from 217.25.239.31: icmp_seq=458 ttl=58 time=10.7 ms
2022-12-19 08:51:58: 64 bytes from 217.25.239.31: icmp_seq=459 ttl=58 time=10.2 ms
2022-12-19 08:52:13: 64 bytes from 217.25.239.31: icmp_seq=460 ttl=58 time=10.5 ms
2022-12-19 08:52:28: 64 bytes from 217.25.239.31: icmp_seq=461 ttl=58 time=10.3 ms
2022-12-19 08:52:43: 64 bytes from 217.25.239.31: icmp_seq=462 ttl=58 time=10.2 ms
2022-12-19 08:52:58: 64 bytes from 217.25.239.31: icmp_seq=463 ttl=58 time=10.6 ms
2022-12-19 08:53:13: 64 bytes from 217.25.239.31: icmp_seq=464 ttl=58 time=10.7 ms
2022-12-19 08:53:28: 64 bytes from 217.25.239.31: icmp_seq=465 ttl=58 time=10.6 ms
2022-12-19 08:53:43: 64 bytes from 217.25.239.31: icmp_seq=466 ttl=58 time=10.9 ms
2022-12-19 08:53:58: 64 bytes from 217.25.239.31: icmp_seq=467 ttl=58 time=10.3 ms
2022-12-19 08:54:13: 64 bytes from 217.25.239.31: icmp_seq=468 ttl=58 time=10.5 ms
2022-12-19 08:54:28: 64 bytes from 217.25.239.31: icmp_seq=469 ttl=58 time=10.4 ms
2022-12-19 08:54:43: 64 bytes from 217.25.239.31: icmp_seq=470 ttl=58 time=10.8 ms
2022-12-19 08:54:58: 64 bytes from 217.25.239.31: icmp_seq=471 ttl=58 time=10.5 ms
2022-12-19 08:55:13: 64 bytes from 217.25.239.31: icmp_seq=472 ttl=58 time=10.5 ms
2022-12-19 08:55:28: 64 bytes from 217.25.239.31: icmp_seq=473 ttl=58 time=10.7 ms
2022-12-19 08:55:43: 64 bytes from 217.25.239.31: icmp_seq=474 ttl=58 time=10.3 ms
2022-12-19 08:55:58: 64 bytes from 217.25.239.31: icmp_seq=475 ttl=58 time=10.6 ms
2022-12-19 08:56:13: 64 bytes from 217.25.239.31: icmp_seq=476 ttl=58 time=11.1 ms
2022-12-19 08:56:28: 64 bytes from 217.25.239.31: icmp_seq=477 ttl=58 time=11.5 ms
2022-12-19 08:56:43: 64 bytes from 217.25.239.31: icmp_seq=478 ttl=58 time=10.6 ms
2022-12-19 08:56:58: 64 bytes from 217.25.239.31: icmp_seq=479 ttl=58 time=10.6 ms
2022-12-19 08:57:13: 64 bytes from 217.25.239.31: icmp_seq=480 ttl=58 time=10.7 ms
2022-12-19 08:57:28: 64 bytes from 217.25.239.31: icmp_seq=481 ttl=58 time=10.7 ms
2022-12-19 08:57:43: 64 bytes from 217.25.239.31: icmp_seq=482 ttl=58 time=10.5 ms
2022-12-19 08:57:58: 64 bytes from 217.25.239.31: icmp_seq=483 ttl=58 time=10.5 ms
2022-12-19 08:58:13: 64 bytes from 217.25.239.31: icmp_seq=484 ttl=58 time=10.8 ms
2022-12-19 08:58:28: 64 bytes from 217.25.239.31: icmp_seq=485 ttl=58 time=10.9 ms
2022-12-19 08:58:43: 64 bytes from 217.25.239.31: icmp_seq=486 ttl=58 time=10.3 ms
2022-12-19 08:58:58: 64 bytes from 217.25.239.31: icmp_seq=487 ttl=58 time=10.2 ms
2022-12-19 08:59:13: 64 bytes from 217.25.239.31: icmp_seq=488 ttl=58 time=10.7 ms
2022-12-19 08:59:28: 64 bytes from 217.25.239.31: icmp_seq=489 ttl=58 time=10.6 ms
2022-12-19 08:59:43: 64 bytes from 217.25.239.31: icmp_seq=490 ttl=58 time=10.7 ms
2022-12-19 08:59:58: 64 bytes from 217.25.239.31: icmp_seq=491 ttl=58 time=10.5 ms
2022-12-19 09:00:13: 64 bytes from 217.25.239.31: icmp_seq=492 ttl=58 time=10.8 ms
2022-12-19 09:00:28: 64 bytes from 217.25.239.31: icmp_seq=493 ttl=58 time=11.7 ms
2022-12-19 09:00:43: 64 bytes from 217.25.239.31: icmp_seq=494 ttl=58 time=12.0 ms
2022-12-19 09:00:58: 64 bytes from 217.25.239.31: icmp_seq=495 ttl=58 time=11.4 ms
2022-12-19 09:01:13: 64 bytes from 217.25.239.31: icmp_seq=496 ttl=58 time=10.2 ms
2022-12-19 09:01:28: 64 bytes from 217.25.239.31: icmp_seq=497 ttl=58 time=10.5 ms
2022-12-19 09:01:43: 64 bytes from 217.25.239.31: icmp_seq=498 ttl=58 time=10.2 ms
2022-12-19 09:01:58: 64 bytes from 217.25.239.31: icmp_seq=499 ttl=58 time=10.5 ms
2022-12-19 09:02:13: 64 bytes from 217.25.239.31: icmp_seq=500 ttl=58 time=10.6 ms
2022-12-19 09:02:28: 64 bytes from 217.25.239.31: icmp_seq=501 ttl=58 time=11.8 ms
2022-12-19 09:02:43: 64 bytes from 217.25.239.31: icmp_seq=502 ttl=58 time=11.9 ms
2022-12-19 09:02:58: 64 bytes from 217.25.239.31: icmp_seq=503 ttl=58 time=10.9 ms
2022-12-19 09:03:13: 64 bytes from 217.25.239.31: icmp_seq=504 ttl=58 time=10.7 ms
2022-12-19 09:03:28: 64 bytes from 217.25.239.31: icmp_seq=505 ttl=58 time=10.6 ms
2022-12-19 09:03:43: 64 bytes from 217.25.239.31: icmp_seq=506 ttl=58 time=10.5 ms
2022-12-19 09:03:58: 64 bytes from 217.25.239.31: icmp_seq=507 ttl=58 time=10.4 ms
2022-12-19 09:04:13: 64 bytes from 217.25.239.31: icmp_seq=508 ttl=58 time=10.6 ms
2022-12-19 09:04:28: 64 bytes from 217.25.239.31: icmp_seq=509 ttl=58 time=10.8 ms
2022-12-19 09:04:43: 64 bytes from 217.25.239.31: icmp_seq=510 ttl=58 time=10.7 ms
2022-12-19 09:04:58: 64 bytes from 217.25.239.31: icmp_seq=511 ttl=58 time=10.4 ms
2022-12-19 09:05:13: 64 bytes from 217.25.239.31: icmp_seq=512 ttl=58 time=11.3 ms
2022-12-19 09:05:28: 64 bytes from 217.25.239.31: icmp_seq=513 ttl=58 time=10.6 ms
2022-12-19 09:05:43: 64 bytes from 217.25.239.31: icmp_seq=514 ttl=58 time=10.4 ms
2022-12-19 09:05:58: 64 bytes from 217.25.239.31: icmp_seq=515 ttl=58 time=11.0 ms
2022-12-19 09:06:13: 64 bytes from 217.25.239.31: icmp_seq=516 ttl=58 time=11.4 ms
2022-12-19 09:06:28: 64 bytes from 217.25.239.31: icmp_seq=517 ttl=58 time=10.3 ms
2022-12-19 09:06:43: 64 bytes from 217.25.239.31: icmp_seq=518 ttl=58 time=10.3 ms
2022-12-19 09:06:58: 64 bytes from 217.25.239.31: icmp_seq=519 ttl=58 time=10.6 ms
2022-12-19 09:07:13: 64 bytes from 217.25.239.31: icmp_seq=520 ttl=58 time=10.6 ms
2022-12-19 09:07:28: 64 bytes from 217.25.239.31: icmp_seq=521 ttl=58 time=10.9 ms
2022-12-19 09:07:43: 64 bytes from 217.25.239.31: icmp_seq=522 ttl=58 time=11.5 ms
2022-12-19 09:07:58: 64 bytes from 217.25.239.31: icmp_seq=523 ttl=58 time=10.5 ms
2022-12-19 09:08:13: 64 bytes from 217.25.239.31: icmp_seq=524 ttl=58 time=11.1 ms
2022-12-19 09:08:28: 64 bytes from 217.25.239.31: icmp_seq=525 ttl=58 time=10.3 ms
